"customer_id","customer_name","segment","country","city","state","postal_code","region"
"TS-21370","Todd Sumrall","Corporate","United States","Los Angeles","California","90049","West"
"NZ-18565","Nick Zandusky","Home Office","United States","Los Angeles","California","90032","West"
"JD-16150","Justin Deggeller","Corporate","United States","Minneapolis","Minnesota","55407","Central"
"DL-12865","Dan Lawera","Consumer","United States","Long Beach","California","90805","West"
"NC-18625","Noah Childs","Corporate","United States","Dallas","Texas","75217","Central"
"MG-17890","Michael Granlund","Home Office","United States","Salem","Oregon","97301","West"
"SF-20200","Sarah Foster","Consumer","United States","New York City","New York","10009","East"
"JW-15220","Jane Waco","Corporate","United States","Lawrence","Massachusetts","1841","East"
"DP-13390","Dennis Pardue","Home Office","United States","Peoria","Illinois","61604","Central"
"JE-15475","Jeremy Ellison","Consumer","United States","Seattle","Washington","98103","West"
"BF-10975","Barbara Fisher","Corporate","United States","Vineland","New Jersey","8360","East"
"TN-21040","Tanja Norvell","Home Office","United States","Manteca","California","95336","West"
"MC-17605","Matt Connell","Corporate","United States","Houston","Texas","77070","Central"
"AG-10900","Arthur Gainer","Consumer","United States","Waterbury","Connecticut","6708","East"
"DS-13180","David Smith","Corporate","United States","Columbus","Georgia","31907","South"
"TM-21010","Tamara Manning","Consumer","United States","Orem","Utah","84057","West"
"CS-12400","Christopher Schild","Home Office","United States","Fargo","North Dakota","58103","Central"
"RA-19885","Ruben Ausman","Corporate","United States","Columbus","Georgia","31907","South"
"SW-20275","Scott Williamson","Consumer","United States","Seattle","Washington","98115","West"
"DB-12970","Darren Budd","Corporate","United States","New York City","New York","10024","East"
"JJ-15445","Jennifer Jackson","Consumer","United States","New York City","New York","10035","East"
"RD-19930","Russell D'Ascenzo","Consumer","United States","Dallas","Texas","75217","Central"
"TN-21040","Tanja Norvell","Home Office","United States","New York City","New York","10009","East"
"JD-16015","Joy Daniels","Consumer","United States","Toledo","Ohio","43615","East"
"CR-12625","Corey Roper","Home Office","United States","Lakewood","New Jersey","8701","East"
"PM-19135","Peter McVee","Home Office","United States","San Antonio","Texas","78207","Central"
"BE-11410","Bobby Elias","Consumer","United States","Lancaster","Ohio","43130","East"
"FO-14305","Frank Olsen","Consumer","United States","Dallas","Texas","75220","Central"
"PN-18775","Parhena Norris","Home Office","United States","Nashville","Tennessee","37211","South"
"JO-15145","Jack O'Briant","Corporate","United States","Seattle","Washington","98103","West"
"MG-17875","Michael Grace","Home Office","United States","Aurora","Illinois","60505","Central"
"DB-13360","Dennis Bolton","Home Office","United States","Riverside","California","92503","West"
"AP-10915","Arthur Prichep","Consumer","United States","Los Angeles","California","90008","West"
"ZC-21910","Zuschuss Carroll","Consumer","United States","Salem","Oregon","97301","West"
"ED-13885","Emily Ducich","Home Office","United States","Seattle","Washington","98115","West"
"KD-16495","Keith Dawkins","Corporate","United States","Fayetteville","North Carolina","28314","South"
"TR-21325","Toby Ritter","Consumer","United States","Belleville","New Jersey","7109","East"
"AA-10480","Andrew Allen","Consumer","United States","Detroit","Michigan","48234","Central"
"KT-16480","Kean Thornton","Consumer","United States","Columbus","Georgia","31907","South"
"SC-20050","Sample Company A","Home Office","United States","Lubbock","Texas","79424","Central"
"VG-21790","Vivek Gonzalez","Consumer","United States","San Francisco","California","94109","West"
"BM-11650","Brian Moss","Corporate","United States","Omaha","Nebraska","68104","Central"
"KH-16510","Keith Herrera","Consumer","United States","San Bernardino","California","92404","West"
"LE-16810","Laurel Elliston","Consumer","United States","Arlington","Virginia","22204","South"
"RA-19885","Ruben Ausman","Corporate","United States","Los Angeles","California","90049","West"
"TS-21340","Toby Swindell","Consumer","United States","New York City","New York","10024","East"
"CM-11935","Carlos Meador","Consumer","United States","Tucson","Arizona","85705","West"
"TT-21070","Ted Trevino","Consumer","United States","Seattle","Washington","98103","West"
"IM-15070","Irene Maddox","Consumer","United States","Philadelphia","Pennsylvania","19120","East"
"TS-21655","Trudy Schmidt","Consumer","United States","El Paso","Texas","79907","Central"
"JM-16195","Justin MacKendrick","Consumer","United States","Los Angeles","California","90004","West"
"RS-19870","Roy Skaria","Home Office","United States","Philadelphia","Pennsylvania","19120","East"
"CM-12235","Chris McAfee","Consumer","United States","Phoenix","Arizona","85023","West"
"TB-21355","Todd Boyes","Corporate","United States","Sandy Springs","Georgia","30328","South"
"VD-21670","Valerie Dominguez","Consumer","United States","Houston","Texas","77070","Central"
"IG-15085","Ivan Gibson","Consumer","United States","San Diego","California","92024","West"
"PF-19120","Peter Fuller","Consumer","United States","Gilbert","Arizona","85234","West"
"EH-14005","Erica Hernandez","Home Office","United States","Denver","Colorado","80219","West"
"GA-14725","Guy Armstrong","Consumer","United States","Charlotte","North Carolina","28205","South"
"MA-17560","Matt Abelman","Home Office","United States","Houston","Texas","77070","Central"
"BG-11740","Bruce Geld","Consumer","United States","Bakersfield","California","93309","West"
"HM-14860","Harry Marie","Corporate","United States","Carrollton","Texas","75007","Central"
"NL-18310","Nancy Lomonaco","Home Office","United States","Danville","California","94526","West"
"CS-12355","Christine Sundaresam","Consumer","United States","Fairfield","Connecticut","6824","East"
"NC-18535","Nick Crebassa","Corporate","United States","Hampton","Virginia","23666","South"
"LH-16900","Lena Hernandez","Consumer","United States","San Francisco","California","94110","West"
"JE-15475","Jeremy Ellison","Consumer","United States","San Diego","California","92037","West"
"EM-13825","Elizabeth Moffitt","Corporate","United States","Hollywood","Florida","33021","South"
"KN-16450","Kean Nguyen","Corporate","United States","Visalia","California","93277","West"
"LB-16795","Laurel Beltran","Home Office","United States","Columbus","Ohio","43229","East"
"LA-16780","Laura Armstrong","Corporate","United States","Fresno","California","93727","West"
"KB-16315","Karl Braun","Consumer","United States","Newark","Delaware","19711","East"
"VD-21670","Valerie Dominguez","Consumer","United States","New York City","New York","10011","East"
"DM-13015","Darrin Martin","Consumer","United States","Lancaster","Ohio","43130","East"
"RS-19420","Ricardo Sperren","Corporate","United States","Fairfield","Connecticut","6824","East"
"TC-21295","Toby Carlisle","Consumer","United States","Everett","Massachusetts","2149","East"
"JL-15835","John Lee","Consumer","United States","New York City","New York","10011","East"
"HL-15040","Hunter Lopez","Consumer","United States","Rochester","New York","14609","East"
"PO-19180","Philisse Overcash","Home Office","United States","Seattle","Washington","98103","West"
"RC-19960","Ryan Crowe","Consumer","United States","Jacksonville","Florida","32216","South"
"MP-17965","Michael Paige","Corporate","United States","Lawrence","Massachusetts","1841","East"
"ZC-21910","Zuschuss Carroll","Consumer","United States","Aurora","Illinois","60505","Central"
"BG-11740","Bruce Geld","Consumer","United States","Philadelphia","Pennsylvania","19120","East"
"DP-13105","Dave Poirier","Corporate","United States","Hempstead","New York","11550","East"
"LC-17140","Logan Currie","Consumer","United States","Cleveland","Ohio","44105","East"
"KB-16315","Karl Braun","Consumer","United States","Akron","Ohio","44312","East"
"JF-15565","Jill Fjeld","Consumer","United States","Decatur","Illinois","62521","Central"
"DB-13120","David Bremer","Corporate","United States","Dallas","Texas","75217","Central"
"SM-20950","Suzanne McNair","Corporate","United States","Omaha","Nebraska","68104","Central"
"JF-15190","Jamie Frazer","Consumer","United States","New York City","New York","10035","East"
"DB-13360","Dennis Bolton","Home Office","United States","Salt Lake City","Utah","84106","West"
"AH-10210","Alan Hwang","Consumer","United States","San Francisco","California","94122","West"
"ZD-21925","Zuschuss Donatelli","Consumer","United States","Jacksonville","Florida","32216","South"
"SS-20140","Saphhira Shifley","Corporate","United States","Mesquite","Texas","75150","Central"
"DB-12910","Daniel Byrd","Home Office","United States","Salinas","California","93905","West"
"CY-12745","Craig Yedwab","Corporate","United States","Gilbert","Arizona","85234","West"
"EA-14035","Erin Ashbrook","Corporate","United States","Mason","Ohio","45040","East"
"JP-15520","Jeremy Pistek","Consumer","United States","Houston","Texas","77070","Central"
"EA-14035","Erin Ashbrook","Corporate","United States","Springfield","Missouri","65807","Central"
"KM-16375","Katherine Murray","Home Office","United States","Dallas","Texas","75217","Central"
"JK-15640","Jim Kriz","Home Office","United States","Cleveland","Ohio","44105","East"
"FP-14320","Frank Preis","Consumer","United States","Los Angeles","California","90049","West"
"PS-18970","Paul Stevenson","Home Office","United States","Clinton","Maryland","20735","East"
"AH-10030","Aaron Hawkins","Corporate","United States","Troy","New York","12180","East"
"SP-20545","Sibella Parks","Corporate","United States","Philadelphia","Pennsylvania","19143","East"
"RA-19945","Ryan Akin","Consumer","United States","Miami","Florida","33178","South"
"BK-11260","Berenike Kampe","Consumer","United States","Santa Ana","California","92704","West"
"DB-13060","Dave Brooks","Consumer","United States","Lowell","Massachusetts","1852","East"
"JE-15610","Jim Epp","Corporate","United States","Lakeland","Florida","33801","South"
"CM-12655","Corinna Mitchell","Home Office","United States","Houston","Texas","77041","Central"
"EB-13870","Emily Burns","Consumer","United States","Redding","California","96003","West"
"SP-20920","Susan Pistek","Consumer","United States","Chicago","Illinois","60653","Central"
"PJ-18835","Patrick Jones","Corporate","United States","Richmond","Kentucky","40475","South"
"TT-21070","Ted Trevino","Consumer","United States","Rochester","New York","14609","East"
"DM-12955","Dario Medina","Corporate","United States","Lincoln Park","Michigan","48146","Central"
"AH-10030","Aaron Hawkins","Corporate","United States","New York City","New York","10035","East"
"AA-10375","Allen Armold","Consumer","United States","Los Angeles","California","90008","West"
"LS-16945","Linda Southworth","Corporate","United States","Philadelphia","Pennsylvania","19140","East"
"RA-19285","Ralph Arnett","Consumer","United States","New York City","New York","10024","East"
"CK-12205","Chloris Kastensmidt","Consumer","United States","Hillsboro","Oregon","97123","West"
"MH-17620","Matt Hagelstein","Corporate","United States","Houston","Texas","77041","Central"
"BD-11605","Brian Dahlen","Consumer","United States","Springfield","Virginia","22153","South"
"KC-16255","Karen Carlisle","Corporate","United States","San Francisco","California","94110","West"
"KH-16630","Ken Heidel","Corporate","United States","San Antonio","Texas","78207","Central"
"NP-18670","Nora Paige","Consumer","United States","Seattle","Washington","98105","West"
"KC-16540","Kelly Collister","Consumer","United States","Newark","Ohio","43055","East"
"DM-13345","Denise Monton","Corporate","United States","Orange","New Jersey","7050","East"
"AS-10240","Alan Shonely","Consumer","United States","Cleveland","Ohio","44105","East"
"PG-18895","Paul Gonzalez","Consumer","United States","Los Angeles","California","90008","West"
"VF-21715","Vicky Freymann","Home Office","United States","Seattle","Washington","98115","West"
"RD-19660","Robert Dilbeck","Home Office","United States","Oakland","California","94601","West"
"EB-14170","Evan Bailliet","Consumer","United States","Laredo","Texas","78041","Central"
"SP-20860","Sung Pak","Corporate","United States","Chicago","Illinois","60623","Central"
"TM-21010","Tamara Manning","Consumer","United States","San Francisco","California","94122","West"
"CT-11995","Carol Triggs","Consumer","United States","Los Angeles","California","90004","West"
"RA-19885","Ruben Ausman","Corporate","United States","San Francisco","California","94109","West"
"BP-11095","Bart Pistole","Corporate","United States","Miami","Florida","33180","South"
"HR-14770","Hallie Redmond","Home Office","United States","Los Angeles","California","90045","West"
"AG-10390","Allen Goldenen","Consumer","United States","Arlington","Virginia","22204","South"
"DA-13450","Dianna Arnett","Home Office","United States","Washington","District of Columbia","20016","East"
"AH-10690","Anna Häberlin","Corporate","United States","Coral Gables","Florida","33134","South"
"JM-15655","Jim Mitchum","Corporate","United States","Glendale","Arizona","85301","West"
"BD-11605","Brian Dahlen","Consumer","United States","Monroe","Louisiana","71203","South"
"AR-10825","Anthony Rawles","Corporate","United States","Austin","Texas","78745","Central"
"LP-17095","Liz Preis","Consumer","United States","Murray","Kentucky","42071","South"
"ZC-21910","Zuschuss Carroll","Consumer","United States","Hickory","North Carolina","28601","South"
"SV-20365","Seth Vernon","Consumer","United States","Lafayette","Louisiana","70506","South"
"LH-16900","Lena Hernandez","Consumer","United States","Elkhart","Indiana","46514","Central"
"JD-16015","Joy Daniels","Consumer","United States","New York City","New York","10009","East"
"JJ-15445","Jennifer Jackson","Consumer","United States","Los Angeles","California","90004","West"
"GA-14515","George Ashbrook","Consumer","United States","Los Angeles","California","90004","West"
"JG-15805","John Grady","Corporate","United States","San Diego","California","92105","West"
"BG-11695","Brooke Gillingham","Corporate","United States","Garden City","Kansas","67846","Central"
"RD-19930","Russell D'Ascenzo","Consumer","United States","Chicago","Illinois","60623","Central"
"CC-12370","Christopher Conant","Consumer","United States","Fayetteville","North Carolina","28314","South"
"FO-14305","Frank Olsen","Consumer","United States","Philadelphia","Pennsylvania","19143","East"
"RP-19855","Roy Phan","Corporate","United States","Los Angeles","California","90032","West"
"CS-12130","Chad Sievert","Consumer","United States","Englewood","Colorado","80112","West"
"CY-12745","Craig Yedwab","Corporate","United States","Chicago","Illinois","60610","Central"
"TP-21130","Theone Pippenger","Consumer","United States","Springfield","Oregon","97477","West"
"SV-20935","Susan Vittorini","Consumer","United States","Mesa","Arizona","85204","West"
"LF-17185","Luke Foster","Consumer","United States","Houston","Texas","77095","Central"
"KB-16240","Karen Bern","Corporate","United States","Philadelphia","Pennsylvania","19140","East"
"JE-15475","Jeremy Ellison","Consumer","United States","Troy","New York","12180","East"
"MS-17710","Maurice Satty","Consumer","United States","Mesa","Arizona","85204","West"
"FO-14305","Frank Olsen","Consumer","United States","Houston","Texas","77070","Central"
"MV-18190","Mike Vittorini","Consumer","United States","New York City","New York","10009","East"
"JM-15655","Jim Mitchum","Corporate","United States","Carlsbad","New Mexico","88220","West"
"DV-13465","Dianna Vittorini","Consumer","United States","Los Angeles","California","90004","West"
"MM-17920","Michael Moore","Consumer","United States","San Francisco","California","94110","West"
"BW-11200","Ben Wallace","Consumer","United States","New York City","New York","10011","East"
"VM-21685","Valerie Mitchum","Home Office","United States","Lancaster","California","93534","West"
"MG-17890","Michael Granlund","Home Office","United States","Fresno","California","93727","West"
"SJ-20215","Sarah Jordon","Consumer","United States","Chicago","Illinois","60653","Central"
"RD-19720","Roger Demir","Consumer","United States","Phoenix","Arizona","85023","West"
"CD-12790","Cynthia Delaney","Home Office","United States","Oklahoma City","Oklahoma","73120","Central"
"AP-10720","Anne Pryor","Home Office","United States","New York City","New York","10035","East"
"GG-14650","Greg Guthrie","Corporate","United States","Antioch","California","94509","West"
"SJ-20215","Sarah Jordon","Consumer","United States","Quincy","Illinois","62301","Central"
"DL-13495","Dionis Lloyd","Corporate","United States","Philadelphia","Pennsylvania","19120","East"
"IM-15070","Irene Maddox","Consumer","United States","San Diego","California","92105","West"
"BP-11230","Benjamin Patterson","Consumer","United States","Los Angeles","California","90004","West"
"AW-10930","Arthur Wiediger","Home Office","United States","Minneapolis","Minnesota","55407","Central"
"KH-16690","Kristen Hastings","Corporate","United States","Los Angeles","California","90008","West"
"GZ-14470","Gary Zandusky","Consumer","United States","Rio Rancho","New Mexico","87124","West"
"JF-15490","Jeremy Farry","Consumer","United States","Tempe","Arizona","85281","West"
"RF-19735","Roland Fjeld","Consumer","United States","New York City","New York","10024","East"
"MC-17845","Michael Chen","Consumer","United States","Pasco","Washington","99301","West"
"AA-10375","Allen Armold","Consumer","United States","Atlanta","Georgia","30318","South"
"EB-13870","Emily Burns","Consumer","United States","Philadelphia","Pennsylvania","19143","East"
"DC-13285","Debra Catini","Consumer","United States","San Francisco","California","94110","West"
"AF-10870","Art Ferguson","Consumer","United States","Homestead","Florida","33030","South"
"KN-16450","Kean Nguyen","Corporate","United States","Baltimore","Maryland","21215","East"
"AA-10645","Anna Andreadi","Consumer","United States","San Francisco","California","94109","West"
"JK-16090","Juliana Krohn","Consumer","United States","Louisville","Kentucky","40214","South"
"BM-11650","Brian Moss","Corporate","United States","Columbia","Maryland","21044","East"
"JS-16030","Joy Smith","Consumer","United States","Decatur","Illinois","62521","Central"
"JE-15610","Jim Epp","Corporate","United States","Los Angeles","California","90049","West"
"LC-16930","Linda Cazamias","Corporate","United States","New York City","New York","10011","East"
"CY-12745","Craig Yedwab","Corporate","United States","San Antonio","Texas","78207","Central"
"MK-17905","Michael Kennedy","Corporate","United States","Chicago","Illinois","60653","Central"
"EH-13765","Edward Hooks","Corporate","United States","Chicago","Illinois","60623","Central"
"KM-16660","Khloe Miller","Consumer","United States","Los Angeles","California","90032","West"
"HF-14995","Herbert Flentye","Consumer","United States","Baltimore","Maryland","21215","East"
"BF-11020","Barry Französisch","Corporate","United States","Seattle","Washington","98105","West"
"DS-13180","David Smith","Corporate","United States","San Diego","California","92037","West"
"SE-20110","Sanjit Engle","Consumer","United States","Denver","Colorado","80219","West"
"DJ-13420","Denny Joy","Corporate","United States","Warner Robins","Georgia","31088","South"
"JF-15355","Jay Fein","Consumer","United States","San Diego","California","92105","West"
"MV-17485","Mark Van Huff","Consumer","United States","Los Angeles","California","90049","West"
"CS-11950","Carlos Soltero","Consumer","United States","Los Angeles","California","90045","West"
"AS-10090","Adam Shillingsburg","Consumer","United States","Irving","Texas","75061","Central"
"JO-15280","Jas O'Carroll","Consumer","United States","Los Angeles","California","90049","West"
"BV-11245","Benjamin Venier","Corporate","United States","Smyrna","Tennessee","37167","South"
"DB-12910","Daniel Byrd","Home Office","United States","Fort Lauderdale","Florida","33311","South"
"SU-20665","Stephanie Ulpright","Home Office","United States","Ann Arbor","Michigan","48104","Central"
"CS-11950","Carlos Soltero","Consumer","United States","Seattle","Washington","98115","West"
"RB-19435","Richard Bierner","Consumer","United States","Columbus","Ohio","43229","East"
"RW-19630","Rob Williams","Corporate","United States","San Francisco","California","94122","West"
"CS-12490","Cindy Schnelling","Corporate","United States","Toledo","Ohio","43615","East"
"WB-21850","William Brown","Consumer","United States","Redmond","Oregon","97756","West"
"MC-17590","Matt Collister","Corporate","United States","Arlington","Texas","76017","Central"
"DS-13180","David Smith","Corporate","United States","Houston","Texas","77095","Central"
"EB-13870","Emily Burns","Consumer","United States","San Antonio","Texas","78207","Central"
"RH-19495","Rick Hansen","Consumer","United States","Orlando","Florida","32839","South"
"JK-15640","Jim Kriz","Home Office","United States","New York City","New York","10009","East"
"BF-11005","Barry Franz","Home Office","United States","Los Angeles","California","90004","West"
"BK-11260","Berenike Kampe","Consumer","United States","New York City","New York","10035","East"
"RH-19510","Rick Huthwaite","Home Office","United States","San Diego","California","92037","West"
"NP-18670","Nora Paige","Consumer","United States","Phoenix","Arizona","85023","West"
"CK-12760","Cyma Kinney","Corporate","United States","Glendale","Arizona","85301","West"
"RD-19720","Roger Demir","Consumer","United States","New York City","New York","10024","East"
"AM-10360","Alice McCarthy","Corporate","United States","Omaha","Nebraska","68104","Central"
"DP-13000","Darren Powers","Consumer","United States","New Albany","Indiana","47150","Central"
"OT-18730","Olvera Toch","Consumer","United States","San Diego","California","92105","West"
"HG-14965","Henry Goldwyn","Corporate","United States","Los Angeles","California","90036","West"
"DW-13480","Dianna Wilson","Home Office","United States","San Diego","California","92024","West"
"SF-20965","Sylvia Foulston","Corporate","United States","San Diego","California","92024","West"
"TC-21295","Toby Carlisle","Consumer","United States","New York City","New York","10035","East"
"MC-17605","Matt Connell","Corporate","United States","Los Angeles","California","90032","West"
"MS-17365","Maribeth Schnelling","Consumer","United States","Phoenix","Arizona","85023","West"
"MF-18250","Monica Federle","Corporate","United States","Philadelphia","Pennsylvania","19120","East"
"GT-14710","Greg Tran","Consumer","United States","San Francisco","California","94109","West"
"PP-18955","Paul Prost","Home Office","United States","Springfield","Ohio","45503","East"
"SC-20050","Sample Company A","Home Office","United States","Arlington","Texas","76017","Central"
"PJ-19015","Pauline Johnson","Consumer","United States","Long Beach","New York","11561","East"
"TB-21355","Todd Boyes","Corporate","United States","Plainfield","New Jersey","7060","East"
"ST-20530","Shui Tom","Consumer","United States","Macon","Georgia","31204","South"
"SP-20650","Stephanie Phelps","Corporate","United States","Omaha","Nebraska","68104","Central"
"DB-12910","Daniel Byrd","Home Office","United States","Dallas","Texas","75220","Central"
"RD-19480","Rick Duston","Consumer","United States","Houston","Texas","77095","Central"
"RB-19360","Raymond Buch","Consumer","United States","Seattle","Washington","98115","West"
"BP-11095","Bart Pistole","Corporate","United States","Oxnard","California","93030","West"
"KD-16615","Ken Dana","Corporate","United States","Los Angeles","California","90032","West"
"VP-21730","Victor Preis","Home Office","United States","New York City","New York","10011","East"
"KD-16270","Karen Daniels","Consumer","United States","Yonkers","New York","10701","East"
"CS-12175","Charles Sheldon","Corporate","United States","San Francisco","California","94122","West"
"HG-14965","Henry Goldwyn","Corporate","United States","Los Angeles","California","90004","West"
"MC-18100","Mick Crebagga","Consumer","United States","Houston","Texas","77041","Central"
"AT-10435","Alyssa Tate","Home Office","United States","Tamarac","Florida","33319","South"
"KL-16645","Ken Lonsdale","Consumer","United States","Springfield","Oregon","97477","West"
"HJ-14875","Heather Jas","Home Office","United States","Mesa","Arizona","85204","West"
"VB-21745","Victoria Brennan","Corporate","United States","Rochester","New York","14609","East"
"NW-18400","Natalie Webber","Consumer","United States","Portland","Oregon","97206","West"
"KD-16495","Keith Dawkins","Corporate","United States","Jackson","Mississippi","39212","South"
"LW-16825","Laurel Workman","Corporate","United States","Pasadena","Texas","77506","Central"
"ML-17410","Maris LaWare","Consumer","United States","Philadelphia","Pennsylvania","19143","East"
"SP-20545","Sibella Parks","Corporate","United States","Green Bay","Wisconsin","54302","Central"
"CB-12535","Claudia Bergmann","Corporate","United States","Camarillo","California","93010","West"
"AI-10855","Arianne Irving","Consumer","United States","Glendale","Arizona","85301","West"
"CC-12550","Clay Cheatham","Consumer","United States","Los Angeles","California","90008","West"
"SF-20965","Sylvia Foulston","Corporate","United States","Baytown","Texas","77520","Central"
"RE-19450","Richard Eichhorn","Consumer","United States","Oakland","California","94601","West"
"DM-13015","Darrin Martin","Consumer","United States","Encinitas","California","92024","West"
"TC-20980","Tamara Chand","Corporate","United States","Lafayette","Indiana","47905","Central"
"DS-13030","Darrin Sayre","Home Office","United States","San Francisco","California","94122","West"
"DK-12835","Damala Kotsonis","Corporate","United States","Springfield","Virginia","22153","South"
"AH-10690","Anna Häberlin","Corporate","United States","New York City","New York","10024","East"
"SB-20290","Sean Braxton","Corporate","United States","Kent","Ohio","44240","East"
"BD-11770","Bryan Davis","Consumer","United States","Philadelphia","Pennsylvania","19143","East"
"AS-10630","Ann Steele","Home Office","United States","Louisville","Kentucky","40214","South"
"AA-10645","Anna Andreadi","Consumer","United States","Lowell","Massachusetts","1852","East"
"AR-10825","Anthony Rawles","Corporate","United States","Concord","California","94521","West"
"FO-14305","Frank Olsen","Consumer","United States","Hollywood","Florida","33021","South"
"MC-17590","Matt Collister","Corporate","United States","Utica","New York","13501","East"
"NF-18385","Natalie Fritzler","Consumer","United States","Decatur","Illinois","62521","Central"
"SE-20110","Sanjit Engle","Consumer","United States","Costa Mesa","California","92627","West"
"Co-12640","Corey-Lock","Consumer","United States","Skokie","Illinois","60076","Central"
"JB-15400","Jennifer Braxton","Corporate","United States","Los Angeles","California","90049","West"
"SO-20335","Sean O'Donnell","Consumer","United States","Hempstead","New York","11550","East"
"RD-19480","Rick Duston","Consumer","United States","Olympia","Washington","98502","West"
"PW-19030","Pauline Webber","Corporate","United States","Pompano Beach","Florida","33068","South"
"DB-13615","Doug Bickford","Consumer","United States","San Francisco","California","94110","West"
"CS-12505","Cindy Stewart","Consumer","United States","Pomona","California","91767","West"
"KM-16225","Kalyca Meade","Corporate","United States","Sunnyvale","California","94086","West"
"AH-10465","Amy Hunt","Consumer","United States","Bartlett","Tennessee","38134","South"
"DD-13570","Dorothy Dickinson","Consumer","United States","Houston","Texas","77041","Central"
"TS-21655","Trudy Schmidt","Consumer","United States","Rancho Cucamonga","California","91730","West"
"SW-20245","Scot Wooten","Consumer","United States","Troy","New York","12180","East"
"GB-14530","George Bell","Corporate","United States","Los Angeles","California","90004","West"
"RB-19570","Rob Beeghly","Consumer","United States","Seattle","Washington","98105","West"
"NB-18655","Nona Balk","Corporate","United States","Dallas","Texas","75217","Central"
"RL-19615","Rob Lucas","Consumer","United States","Chicago","Illinois","60623","Central"
"EM-13810","Eleni McCrary","Corporate","United States","Franklin","Massachusetts","2038","East"
"AS-10630","Ann Steele","Home Office","United States","Philadelphia","Pennsylvania","19120","East"
"CK-12760","Cyma Kinney","Corporate","United States","Jacksonville","Florida","32216","South"
"MK-17905","Michael Kennedy","Corporate","United States","Louisville","Colorado","80027","West"
"RE-19450","Richard Eichhorn","Consumer","United States","Dallas","Texas","75081","Central"
"MS-17770","Maxwell Schwartz","Consumer","United States","Richmond","Virginia","23223","South"
"LW-16990","Lindsay Williams","Corporate","United States","Henderson","Nevada","89015","West"
"AG-10495","Andrew Gjertsen","Corporate","United States","Seattle","Washington","98105","West"
"MS-17530","MaryBeth Skach","Consumer","United States","Conway","Arkansas","72032","South"
"JS-16030","Joy Smith","Consumer","United States","Trenton","Michigan","48183","Central"
"VM-21835","Vivian Mathis","Consumer","United States","Mission Viejo","California","92691","West"
"DW-13585","Dorothy Wardle","Corporate","United States","Fayetteville","North Carolina","28314","South"
"CH-12070","Cathy Hwang","Home Office","United States","Raleigh","North Carolina","27604","South"
"GG-14650","Greg Guthrie","Corporate","United States","Chicago","Illinois","60623","Central"
"DV-13045","Darrin Van Huff","Corporate","United States","Jacksonville","Florida","32216","South"
"DV-13465","Dianna Vittorini","Consumer","United States","Denver","Colorado","80219","West"
"MH-17455","Mark Hamilton","Consumer","United States","Minneapolis","Minnesota","55407","Central"
"TB-21625","Trudy Brown","Consumer","United States","Philadelphia","Pennsylvania","19134","East"
"NR-18550","Nick Radford","Consumer","United States","Chula Vista","California","91911","West"
"AH-10690","Anna Häberlin","Corporate","United States","Springfield","Virginia","22153","South"
"AG-10765","Anthony Garverick","Home Office","United States","Philadelphia","Pennsylvania","19120","East"
"FP-14320","Frank Preis","Consumer","United States","Los Angeles","California","90008","West"
"CG-12520","Claire Gute","Consumer","United States","Dallas","Texas","75217","Central"
"KB-16585","Ken Black","Corporate","United States","Medford","Oregon","97504","West"
"EB-13705","Ed Braxton","Corporate","United States","Akron","Ohio","44312","East"
"SV-20935","Susan Vittorini","Consumer","United States","Albuquerque","New Mexico","87105","West"
"DJ-13510","Don Jones","Corporate","United States","San Francisco","California","94110","West"
"JO-15145","Jack O'Briant","Corporate","United States","Philadelphia","Pennsylvania","19140","East"
"CK-12760","Cyma Kinney","Corporate","United States","San Francisco","California","94122","West"
"EM-13825","Elizabeth Moffitt","Corporate","United States","Paterson","New Jersey","7501","East"
"DM-13525","Don Miller","Corporate","United States","Palm Coast","Florida","32137","South"
"SN-20560","Skye Norling","Home Office","United States","San Francisco","California","94109","West"
"EB-14170","Evan Bailliet","Consumer","United States","Charlotte","North Carolina","28205","South"
"XP-21865","Xylona Preis","Consumer","United States","Westland","Michigan","48185","Central"
"BP-11230","Benjamin Patterson","Consumer","United States","Broken Arrow","Oklahoma","74012","Central"
"IG-15085","Ivan Gibson","Consumer","United States","Little Rock","Arkansas","72209","South"
"KC-16540","Kelly Collister","Consumer","United States","San Diego","California","92037","West"
"PC-18745","Pamela Coakley","Corporate","United States","San Francisco","California","94122","West"
"BD-11635","Brian Derr","Consumer","United States","Columbus","Ohio","43229","East"
"AB-10105","Adrian Barton","Consumer","United States","Pearland","Texas","77581","Central"
"PS-19045","Penelope Sewall","Home Office","United States","Los Angeles","California","90032","West"
"BD-11320","Bill Donatelli","Consumer","United States","Tulsa","Oklahoma","74133","Central"
"DP-13390","Dennis Pardue","Home Office","United States","Philadelphia","Pennsylvania","19120","East"
"LH-17020","Lisa Hazard","Consumer","United States","San Francisco","California","94122","West"
"ML-17410","Maris LaWare","Consumer","United States","Fairfield","Connecticut","6824","East"
"JL-15835","John Lee","Consumer","United States","New York City","New York","10024","East"
"KN-16705","Kristina Nunn","Home Office","United States","New Rochelle","New York","10801","East"
"DK-13090","Dave Kipp","Consumer","United States","Carrollton","Texas","75007","Central"
"CB-12535","Claudia Bergmann","Corporate","United States","Southaven","Mississippi","38671","South"
"SF-20200","Sarah Foster","Consumer","United States","Richmond","Indiana","47374","Central"
